Using data for  U0
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  5884.248092660522
Training MSE:   5884.248092660522
Training MAE:   23.776295575714112
Testing loss:   25.178083850097657
Testing MSE:    25.178083850097657
Testing MAE:    3.8841049514770507

Epoch  1
Training loss:  16.376444954490662
Training MSE:   16.376444954490662
Training MAE:   3.0854969482421875
Testing loss:   7.568399425506592
Testing MSE:    7.568399425506592
Testing MAE:    2.1679530197143553

Epoch  2
Training loss:  2.369257149231434
Training MSE:   2.369257149231434
Training MAE:   1.0972083225250244
Testing loss:   0.5002976967811584
Testing MSE:    0.5002976967811584
Testing MAE:    0.57628779296875

Epoch  3
Training loss:  0.221693609303236
Training MSE:   0.221693609303236
Training MAE:   0.34550932540893553
Testing loss:   0.4001591980457306
Testing MSE:    0.4001591980457306
Testing MAE:    0.5381672119140625

Epoch  4
Training loss:  0.15226020776331425
Training MSE:   0.15226020776331425
Training MAE:   0.28425978279113767
Testing loss:   0.18452520153522492
Testing MSE:    0.18452520153522492
Testing MAE:    0.33359661407470703

Epoch  5
Training loss:  0.14322158261835574
Training MSE:   0.14322158261835574
Training MAE:   0.27935456886291504
Testing loss:   0.08716840811371804
Testing MSE:    0.08716840811371804
Testing MAE:    0.21312203674316407

Epoch  6
Training loss:  0.1484911977469921
Training MSE:   0.1484911977469921
Training MAE:   0.28965151710510256
Testing loss:   0.07841419596672058
Testing MSE:    0.07841419596672058
Testing MAE:    0.2025403091430664

Epoch  7
Training loss:  0.17246160572320224
Training MSE:   0.17246160572320224
Training MAE:   0.3203810745239258
Testing loss:   0.10369908901453018
Testing MSE:    0.10369908901453018
Testing MAE:    0.2550703903198242

Epoch  8
Training loss:  0.16976769189685584
Training MSE:   0.16976769189685584
Training MAE:   0.31750870933532716
Testing loss:   0.1751214626789093
Testing MSE:    0.1751214626789093
Testing MAE:    0.3564367889404297

Epoch  9
Training loss:  0.15977568076848983
Training MSE:   0.15977568076848983
Training MAE:   0.30923438148498533
Testing loss:   0.06049092957377434
Testing MSE:    0.06049092957377434
Testing MAE:    0.1803706817626953

Training loss:  0.06110356075912714
Training MSE:   0.06110356075912714
Training MAE:   0.17860806694030762

Testing loss:  0.06049092957377434
Testing MSE:   0.06049092957377434
Testing MAE:   0.1803706817626953

Number of layers:  3
Number of units in layer [1,2,3]:  [5, 25, 15]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  8895.148441222382
Training MSE:   8895.148441222382
Training MAE:   31.452198291397096
Testing loss:   24.87141290588379
Testing MSE:    24.87141290588379
Testing MAE:    3.959853128051758

Epoch  1
Training loss:  20.052129807281496
Training MSE:   20.052129807281496
Training MAE:   3.55328242149353
Testing loss:   14.622136480712891
Testing MSE:    14.622136480712891
Testing MAE:    3.0248074401855467

Epoch  2
Training loss:  10.881542592048644
Training MSE:   10.881542592048644
Training MAE:   2.613488172531128
Testing loss:   7.047989810943603
Testing MSE:    7.047989810943603
Testing MAE:    2.1105051361083986

Epoch  3
Training loss:  4.772836429023743
Training MSE:   4.772836429023743
Training MAE:   1.7216443336486817
Testing loss:   2.606839402580261
Testing MSE:    2.606839402580261
Testing MAE:    1.2859054794311524

Epoch  4
Training loss:  1.5214875891685486
Training MSE:   1.5214875891685486
Training MAE:   0.9525469947814942
Testing loss:   0.6383984854698181
Testing MSE:    0.6383984854698181
Testing MAE:    0.6238392532348633

Epoch  5
Training loss:  0.37951659077703953
Training MSE:   0.37951659077703953
Training MAE:   0.44900766143798826
Testing loss:   0.17081723309755326
Testing MSE:    0.17081723309755326
Testing MAE:    0.2758103561401367

Epoch  6
Training loss:  0.1563727529153228
Training MSE:   0.1563727529153228
Training MAE:   0.269487805557251
Testing loss:   0.1549011271238327
Testing MSE:    0.1549011271238327
Testing MAE:    0.3156493255615234

Epoch  7
Training loss:  0.10464610279724001
Training MSE:   0.10464610279724001
Training MAE:   0.22533962936401367
Testing loss:   0.06248908776044845
Testing MSE:    0.06248908776044845
Testing MAE:    0.16796362762451172

Epoch  8
Training loss:  0.10645602074190974
Training MSE:   0.10645602074190974
Training MAE:   0.24238315773010255
Testing loss:   0.05616242272257805
Testing MSE:    0.05616242272257805
Testing MAE:    0.16902388763427734

Epoch  9
Training loss:  0.10588495102673769
Training MSE:   0.10588495102673769
Training MAE:   0.24630911865234376
Testing loss:   0.10557432932853698
Testing MSE:    0.10557432932853698
Testing MAE:    0.2724917755126953

Training loss:  0.10514070819616318
Training MSE:   0.10514070819616318
Training MAE:   0.2730703365325928

Testing loss:  0.10557432932853698
Testing MSE:   0.10557432932853698
Testing MAE:   0.2724917755126953

Number of layers:  3
Number of units in layer [1,2,3]:  [5, 25, 10]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  16854.132481118773
Training MSE:   16854.132481118773
Training MAE:   52.25830231704712
Testing loss:   33.38244663696289
Testing MSE:    33.38244663696289
Testing MAE:    4.652920205688477

Epoch  1
Training loss:  26.78087191848755
Training MSE:   26.78087191848755
Training MAE:   4.146173494338989
Testing loss:   20.03608140258789
Testing MSE:    20.03608140258789
Testing MAE:    3.6011315994262696

Epoch  2
Training loss:  14.793388125228882
Training MSE:   14.793388125228882
Training MAE:   3.058870343399048
Testing loss:   9.82265020904541
Testing MSE:    9.82265020904541
Testing MAE:    2.508745393371582

Epoch  3
Training loss:  6.38122190208435
Training MSE:   6.38122190208435
Training MAE:   1.97653125
Testing loss:   3.3275241271972655
Testing MSE:    3.3275241271972655
Testing MAE:    1.423632894897461

Epoch  4
Training loss:  1.9701600979089737
Training MSE:   1.9701600979089737
Training MAE:   1.06902476272583
Testing loss:   0.9171398579597473
Testing MSE:    0.9171398579597473
Testing MAE:    0.7194145385742188

Epoch  5
Training loss:  0.5402247783124446
Training MSE:   0.5402247783124446
Training MAE:   0.5327644844055176
Testing loss:   0.25977339854240417
Testing MSE:    0.25977339854240417
Testing MAE:    0.3595853469848633

Epoch  6
Training loss:  0.19791854113042354
Training MSE:   0.19791854113042354
Training MAE:   0.2944853065490723
Testing loss:   0.13462682849764823
Testing MSE:    0.13462682849764823
Testing MAE:    0.22548656616210938

Epoch  7
Training loss:  0.1260104421183467
Training MSE:   0.1260104421183467
Training MAE:   0.22526542434692381
Testing loss:   0.12430929691791534
Testing MSE:    0.12430929691791534
Testing MAE:    0.23705111694335937

Epoch  8
Training loss:  0.10876449543908238
Training MSE:   0.10876449543908238
Training MAE:   0.22098660964965822
Testing loss:   0.10542787141799927
Testing MSE:    0.10542787141799927
Testing MAE:    0.22616288299560547

Epoch  9
Training loss:  0.09675476234033704
Training MSE:   0.09675476234033704
Training MAE:   0.2153536029815674
Testing loss:   0.1004677139878273
Testing MSE:    0.1004677139878273
Testing MAE:    0.24605728912353517

Training loss:  0.09910237271487712
Training MSE:   0.09910237271487712
Training MAE:   0.2455314697265625

Testing loss:  0.1004677139878273
Testing MSE:   0.1004677139878273
Testing MAE:   0.24605728912353517

Number of layers:  3
Number of units in layer [1,2,3]:  [5, 25, 5]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  8846.413750509644
Training MSE:   8846.413750509644
Training MAE:   32.603722731781005
Testing loss:   17.77507398376465
Testing MSE:    17.77507398376465
Testing MAE:    3.238433514404297

Epoch  1
Training loss:  16.147122105979918
Training MSE:   16.147122105979918
Training MAE:   3.0575262840271
Testing loss:   12.688017028808593
Testing MSE:    12.688017028808593
Testing MAE:    2.724211543273926

Epoch  2
Training loss:  10.537150975227355
Training MSE:   10.537150975227355
Training MAE:   2.453028366088867
Testing loss:   7.358661876678466
Testing MSE:    7.358661876678466
Testing MAE:    2.057303746032715

Epoch  3
Training loss:  5.4771776208877565
Training MSE:   5.4771776208877565
Training MAE:   1.750490242767334
Testing loss:   3.1609343128204346
Testing MSE:    3.1609343128204346
Testing MAE:    1.3304140090942382

Epoch  4
Training loss:  2.0164633125782014
Training MSE:   2.0164633125782014
Training MAE:   1.0497563381195067
Testing loss:   0.9814882248878479
Testing MSE:    0.9814882248878479
Testing MAE:    0.7252603530883789

Epoch  5
Training loss:  0.5860068433344364
Training MSE:   0.5860068433344364
Training MAE:   0.553492936706543
Testing loss:   0.2802742644190788
Testing MSE:    0.2802742644190788
Testing MAE:    0.3743394027709961

Epoch  6
Training loss:  0.21835845171511173
Training MSE:   0.21835845171511173
Training MAE:   0.3204075855255127
Testing loss:   0.13259825286865234
Testing MSE:    0.13259825286865234
Testing MAE:    0.22602757415771485

Epoch  7
Training loss:  0.13682633506804703
Training MSE:   0.13682633506804703
Training MAE:   0.24547187881469726
Testing loss:   0.09194773492217063
Testing MSE:    0.09194773492217063
Testing MAE:    0.18715846405029296

Epoch  8
Training loss:  0.11528887906968593
Training MSE:   0.11528887906968593
Training MAE:   0.23369713401794434
Testing loss:   0.12625705922842026
Testing MSE:    0.12625705922842026
Testing MAE:    0.2596462188720703

Epoch  9
Training loss:  0.11176214643120766
Training MSE:   0.11176214643120766
Training MAE:   0.24066518287658692
Testing loss:   0.0654001992225647
Testing MSE:    0.0654001992225647
Testing MAE:    0.171429443359375

Training loss:  0.06429999458491802
Training MSE:   0.06429999458491802
Training MAE:   0.17055178527832032

Testing loss:  0.0654001992225647
Testing MSE:   0.0654001992225647
Testing MAE:   0.171429443359375

Number of layers:  3
Number of units in layer [1,2,3]:  [5, 20, 25]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  12049.92667784729
Training MSE:   12049.92667784729
Training MAE:   41.377693287658694
Testing loss:   96.36842153930664
Testing MSE:    96.36842153930664
Testing MAE:    7.673370332336426

Epoch  1
Training loss:  63.63143453826904
Training MSE:   63.63143453826904
Training MAE:   6.314250830841065
Testing loss:   37.22362798461914
Testing MSE:    37.22362798461914
Testing MAE:    4.908925660705567

Epoch  2
Training loss:  21.22658230819702
Training MSE:   21.22658230819702
Training MAE:   3.6401717895507812
Testing loss:   8.679124435424805
Testing MSE:    8.679124435424805
Testing MAE:    2.374010693359375

Epoch  3
Training loss:  3.8087132757902147
Training MSE:   3.8087132757902147
Training MAE:   1.49772848777771
Testing loss:   0.9438484901428222
Testing MSE:    0.9438484901428222
Testing MAE:    0.7545720657348632

Epoch  4
Training loss:  0.46457225722670553
Training MSE:   0.46457225722670553
Training MAE:   0.5022567848205567
Testing loss:   0.2662983754634857
Testing MSE:    0.2662983754634857
Testing MAE:    0.410164192199707

Epoch  5
Training loss:  0.2124174930125475
Training MSE:   0.2124174930125475
Training MAE:   0.3400469707489014
Testing loss:   0.1754238561987877
Testing MSE:    0.1754238561987877
Testing MAE:    0.3087365295410156

Epoch  6
Training loss:  0.1847371040046215
Training MSE:   0.1847371040046215
Training MAE:   0.3226392150878906
Testing loss:   0.2595109968185425
Testing MSE:    0.2595109968185425
Testing MAE:    0.4371627151489258

Epoch  7
Training loss:  0.19304077359437943
Training MSE:   0.19304077359437943
Training MAE:   0.3365966136932373
Testing loss:   0.12265970153808593
Testing MSE:    0.12265970153808593
Testing MAE:    0.2603201416015625

Epoch  8
Training loss:  0.18281310069561005
Training MSE:   0.18281310069561005
Training MAE:   0.3298669303894043
Testing loss:   0.07952254080176353
Testing MSE:    0.07952254080176353
Testing MAE:    0.203089306640625

Epoch  9
Training loss:  0.18469770422130824
Training MSE:   0.18469770422130824
Training MAE:   0.3320451705932617
Testing loss:   0.14147634553909302
Testing MSE:    0.14147634553909302
Testing MAE:    0.3134720230102539

Training loss:  0.1428237975746393
Training MSE:   0.1428237975746393
Training MAE:   0.31447241401672366

Testing loss:  0.14147634553909302
Testing MSE:   0.14147634553909302
Testing MAE:   0.3134720230102539

Number of layers:  3
Number of units in layer [1,2,3]:  [5, 20, 20]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  18164.690244114685
Training MSE:   18164.690244114685
Training MAE:   55.94891200332641
Testing loss:   51.98128617553711
Testing MSE:    51.98128617553711
Testing MAE:    5.751158744812011

Epoch  1
Training loss:  25.888493647766115
Training MSE:   25.888493647766115
Training MAE:   3.9333221019744875
Testing loss:   8.193183290863038
Testing MSE:    8.193183290863038
Testing MAE:    2.2573789443969727

Epoch  2
Training loss:  2.6929227294504643
Training MSE:   2.6929227294504643
Training MAE:   1.159706267929077
Testing loss:   0.3152658625602722
Testing MSE:    0.3152658625602722
Testing MAE:    0.40009771423339846

Epoch  3
Training loss:  0.12901799663454294
Training MSE:   0.12901799663454294
Training MAE:   0.24430885391235352
Testing loss:   0.08962031298875808
Testing MSE:    0.08962031298875808
Testing MAE:    0.21657587280273438

Epoch  4
Training loss:  0.06481985308602452
Training MSE:   0.06481985308602452
Training MAE:   0.1749785053253174
Testing loss:   0.054481788831949235
Testing MSE:    0.054481788831949235
Testing MAE:    0.16386512298583986

Epoch  5
Training loss:  0.061404637472331526
Training MSE:   0.061404637472331526
Training MAE:   0.1777374153137207
Testing loss:   0.07112967249155044
Testing MSE:    0.07112967249155044
Testing MAE:    0.20876920013427736

Epoch  6
Training loss:  0.06701513703987003
Training MSE:   0.06701513703987003
Training MAE:   0.19073341560363768
Testing loss:   0.08285265245437622
Testing MSE:    0.08285265245437622
Testing MAE:    0.2292817108154297

Epoch  7
Training loss:  0.06854855731800198
Training MSE:   0.06854855731800198
Training MAE:   0.19501261825561522
Testing loss:   0.06340206245779992
Testing MSE:    0.06340206245779992
Testing MAE:    0.19941778259277343

Epoch  8
Training loss:  0.07501435278058052
Training MSE:   0.07501435278058052
Training MAE:   0.20694430541992187
Testing loss:   0.04456750429272652
Testing MSE:    0.04456750429272652
Testing MAE:    0.1498326950073242
